#      time         order        pmv_1        ppd_1     
  6912.000000       1.0000       0.0000       0.0000    
  6912.000000       1.0000       0.0000       0.0000    
  6912.134395       1.0000       0.0000       0.0000    
  6912.268790       1.0000       0.0000       0.0000    
  6912.537580       1.0000       0.0000       0.0000    
  6913.000000       1.0000       0.0000       0.0000    
  6913.000000       1.0000       0.0000       0.0000    
  6913.215032       1.0000       0.0000       0.0000    
  6913.430064       1.0000       0.0000       0.0000    
  6913.860127       1.0000       0.0000       0.0000    
  6914.000000       1.0000       0.0000       0.0000    
  6914.000000       1.0000       0.0000       0.0000    
  6914.344051       1.0000       0.0000       0.0000    
  6914.688102       1.0000       0.0000       0.0000    
  6915.000000       1.0000       0.0000       0.0000    
  6915.000000       1.0000       0.0000       0.0000    
  6915.275241       1.0000       0.0000       0.0000    
  6915.550481       1.0000       0.0000       0.0000    
  6916.000000       1.0000       0.0000       0.0000    
  6916.000000       1.0000       0.0000       0.0000    
  6916.044039       1.0000       0.0000       0.0000    
  6916.088077       1.0000       0.0000       0.0000    
  6916.112212       1.0000       0.0000       0.0000    
  6916.132614       1.0000       0.0000       0.0000    
  6916.155622       1.0000       0.0000       0.0000    
  6916.174918       1.0000       0.0000       0.0000    
  6916.194458       1.0000       0.0000       0.0000    
  6916.212688       1.0000       0.0000       0.0000    
  6916.231128       1.0000       0.0000       0.0000    
  6916.249344       1.0000       0.0000       0.0000    
  6916.267963       1.0000       0.0000       0.0000    
  6916.287987       1.0000       0.0000       0.0000    
  6916.309828       1.0000       0.0000       0.0000    
  6916.334166       1.0000       0.0000       0.0000    
  6916.361481       1.0000       0.0000       0.0000    
  6916.392874       1.0000       0.0000       0.0000    
  6916.429405       1.0000       0.0000       0.0000    
  6916.473031       1.0000       0.0000       0.0000    
  6916.526477       1.0000       0.0000       0.0000    
  6916.594705       1.0000       0.0000       0.0000    
  6916.685093       1.0000       0.0000       0.0000    
  6916.815892       1.0000     -0.67838       14.672    
  6917.000000       1.0000     -0.67416       14.551    
  6917.000000       1.0000     -0.67789       14.658    
  6917.035231       1.0000     -0.67792       14.659    
  6917.070462       1.0000     -0.67797       14.661    
  6917.140923       1.0000     -0.67810       14.664    
  6917.281846       1.0000     -0.67826       14.669    
  6917.563693       1.0000     -0.67837       14.672    
  6917.965256       1.0000     -0.67792       14.659    
  6918.000000       1.0000     -0.67786       14.657    
  6918.000000       1.0000     -0.67786       14.657    
  6918.045778       1.0000     -0.41474       8.5856    
  6918.091556       1.0000     -0.38867       8.1465    
  6918.099347       1.0000     -0.39018       8.1712    
  6918.114928       1.0000     -0.40808       8.4707    
